file_hash|source|installment|year|month|day|hour|minute|at_near|date_of_action|location_code|age|sex|cmplxn|country_of_citizenship|us_address_zip|last_entry|method_location_apprehension|foreign_address|status_at_entry|status_when_found|mother_nationality|father_nationality|spouse_nationality|number_nationality_minor_children|disposition|charge_code_words|accompanied_juvenile_flag|unaccompanied_juvenile_flag|custody_redetermination_flag|date|quarter|fy|cota_in_force|kww_in_force|mentions_airport|mentions_anonymous_tip|mentions_border_patrol|mentions_bus|mentions_corrections|mentions_courthouse|mentions_database|mentions_detainer|mentions_family_unit|mentions_greyhound|mentions_hsi|mentions_jail|mentions_juvenile|mentions_license_plate|mentions_no_criminal_history|mentions_police|mentions_previous_deport|mentions_prison|mentions_probation_office|mentions_secure_comm|mentions_sheriff|mentions_state_patrol|mentions_surveillance|mentions_task_force|mentions_traffic|state|county|lat|lon
6df5dd4a158088be9ec9a8b91583e66ba71492cf|ice|ICE 2020-05|2019.0|3.0|29.0|14.0|29.0|KENNEWICK, WA|03/29/19|RIC/SEA|35.0|M||MEXICO|99320.0|07/17/1996, UNK|CLC NA|||||||3 —UNITED STATES|OTHER|03/29/2019 - 237a2Ei - DOMESTIC VIOLENCE|0.0|0.0|0.0|2019-03-29|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Benton County|46.2086683|-119.119948
2044e4ef585aef6116fd6e65df72bfb32f12552f|ice|ICE 2020-05|2019.0|9.0|4.0|10.0|46.0|TACOMA, WA|09/04/19|SEA/SEA|34.0|M|LIGHT BROWN|MEXICO|98421.0|Unknown Date, UNK, WI — Without Inspection|L NA|||||||1 —UNITED STATES|REINSTATEMENT OF DEPORT ORDER|09/04/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING|0.0|0.0|0.0|2019-09-04|2019.4|2019.0|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|WA|Pierce County|47.2528768|-122.4442906
fd92a80e84afa93f666517c6df002964833b8e86|ice|ICE 2020-05|2019.0|8.0|25.0|3.0|40.0|SUMAS, WA|08/25/19|SMS/BLW|35.0|M|MEDIUM|NICARAGUA|32608.0|02/12/2019 08:00, ELP, PWAM (A FOOT)|PB UNKNOWN|||||||1 —NICARAGUA|BAG AND BAGGAGE||0.0|0.0|0.0|2019-08-25|2019.4|2019.0|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
4a014634396b00d5ddd236ae18299517fb457693|ice|ICE 2020-05|2019.0|2.0|28.0|0.0|0.0|TACOMA, WA|02/28/19|SEA/SEA|42.0|M|MEDIUM BROWN|SAMOA|98499.0|10/30/2006|CLC NA|||||||None|OTHER||0.0|0.0|0.0|2019-02-28|2019.2|2019.0|False|False|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|True|False|False|False|False|WA|Pierce County|47.2528768|-122.4442906
035a5f6b693550bcb9ca3d80c440ec527d74100d|ice|ICE 2020-05|2019.0|7.0|18.0|16.0|0.0|"ADJUSTED TO THE STATUS OF A LAWFUL PERMANENT RESIDENT (LPR), [6)(6); (B)(7)(C); (B)(6)UNSPECIFIED | ON"|07/19/19|POO/POO|25.0|M|BLACK|SOMALIA|97266.0|06/22/2004, NYC, 1(b)(6); (b)(7)(C); (b)(3):Unspeofied Statute I|CLC NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|07/19/2019 - 237a2Bi - DRUG CONVICTION; 07/19/2019 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE|0.0|0.0|0.0|2019-07-18|2019.4|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False||||
89d888614307e5cb0a106426945c742d0354f0ac|ice|ICE 2020-05|2019.0|4.0|9.0|11.0|34.0|PORTLAND, OR|04/09/19|POO/POO|30.0|M|DARK BROWN|SOMALIA|97233.0|04/19/2005, CHI, (b)(6)|NCA NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|04/09/2019 - 237a2Eii - VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2019-04-09|2019.3|2019.0|False|False|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
1f9ae3ccde9f8e93a408dd5899692e4ed827235f|ice|ICE 2020-05|2019.0|9.0|21.0|11.0|34.0|ANCHORAGE, AK|09/21/19|ANC/ANC|25.0|M|MEDIUM BROWN|MEXICO|99517.0|04/19/2013, LAR, WI - Without Inspection I|L NA|||||||None|BAG AND BAGGAGE|See Narrative|0.0|0.0|0.0|2019-09-21|2019.4|2019.0|False|True|False|False|True|False|False|False|True|False|False|False|True|False|False|False|False|True|False|True|False|False|False|False|False|False|True|AK|Anchorage|61.2180556|-149.9002778
b1363da0a053a85acda3e04e5cfb20a33fdfd2fb|ice|ICE 2020-05|2019.0|2.0|8.0|1.0|58.0|SUMAS, WA|02/08/19|SMS/BLW|29.0|F|MEDIUM|INDIA|98421.0|02/08/2019 00:30, SUM, PWA (AFOOT)|PB UNKNOWN|||||||None|EXPEDITED REMOVAL|02/08/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-02-08|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
f8974e97fad28a1022fe6611a1578ccb8fef1f5b|ice|ICE 2020-05|2019.0|9.0|30.0|14.0|42.0|MONROE, WA|09/30/19|POO/POO|26.0|M|MEDIUM|MEXICO|98421.0|07/12/2018, LLB, H2A — Temp Agricultural Worker|CST NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|09/30/2019 — 237a1B — NONIMMIGRANT OVERSTAY; 09/30/2019 — 237a2Bi — DRUG CONVICTION|0.0|0.0|0.0|2019-09-30|2019.4|2019.0|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Snohomish County|47.8553772|-121.970958
6d54868e46fda9cad7ca9e83c133fe8b010768fd|ice|ICE 2020-05|2019.0|1.0|18.0|10.0|37.0|SALEM, OR|01/18/19|POO/POO|42.0|M|MEDIUM|CUBA|97218.0|08/08/2015,|CST NA|||||||1 —UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|12/13/2018 - 237a2Ai - CONVICTION OF ONE CRIME INVOLVING MORAL TURPITUDE; 12/13/2018 - 237a2Ei - DOMESTIC VIOLENCE|0.0|0.0|0.0|2019-01-18|2019.2|2019.0|False|False|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
69f33113b3ae214edd6b6d4b07a7896644a2b327|ice|ICE 2020-05|2019.0|2.0|8.0|1.0|58.0|SUMAS, WA|02/08/19|SMS/BLW|42.0|F|MEDIUM|INDIA|98421.0|02/08/2019 00 : 30 , SUM, PWA (AFOOT)|PB UNKNOWN||||INDIA|||None|EXPEDITED REMOVAL|02/08/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-02-08|2019.2|2019.0|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
e074f1cfa028caa5e7d23b7fb22898bfe8cbc019|ice|ICE 2020-05|2019.0|9.0|6.0|8.0|54.0|SEATTLE, WA||SEA/SEA|43.0|M|MEDIUM|LAOS|98178.0||NCA NA|||||||None|OTHER||0.0|0.0|0.0|2019-09-06|2019.4|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|True|False|False|True|False|False|False|False|WA|King County|47.6062095|-122.3320708
f57cca24796265045ddb0f1fae0fb054b6826273|ice|ICE 2020-05|2019.0|3.0|4.0|15.0|54.0|ABERDEEN, WA|03/04/19|SEA/SEA|31.0|M|MEDIUM BROWN|MEXICO|98421.0|Unknown Date, UNK, WI — Without Inspection|NCA NA|||||||None|REINSTATEMENT OF DEPORT ORDER|03/04/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED ONCE, NOT AS AN ARRIVING ALIEN (NOT|0.0|0.0|0.0|2019-03-04|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Grays Harbor County|46.9753708|-123.8157218
cce8372953034ad7e8e1ec94010e6454d97a4743|ice|ICE 2020-05|2019.0|8.0|25.0|3.0|40.0|EL PASO, TX|08/25/19|SMS/BLW|5.0|F||NICARAGUA|33523.0||PB UNKNOWN||||NICARAGUA|||None|BAG AND BAGGAGE||0.0|0.0|0.0|2019-08-25|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|TX|El Paso County|31.7618778|-106.4850217
cc8d375cf33228e3799a5eb570a0b2d2dd771790|ice|ICE 2020-05|2019.0|8.0|22.0|13.0|12.0|PORTLAND, OR|08/22/19|POO/POO|42.0|M|MEDIUM BROWN|VIETNAM|97535.0|01/23/1981, SFR,|CST NA|||||||None|OTHER|See Narrative|0.0|0.0|0.0|2019-08-22|2019.4|2019.0|False|True|False|False|False|False|True|False|True|True|False|False|False|True|False|False|False|True|False|True|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
a7a8cfbeab88e375d85fd67350ea1faf66f6916a|ice|ICE 2020-05|2019.0|8.0|25.0|3.0|40.0|SUMAS, WA|08/25/19|SMS/BLW|29.0|M|MEDIUM|NICARAGUA|33523.0|08 : 00, ELP , PWAM|PB UNKNOWN||||NICARAGUA|||1 —NICARAGUA|BAG AND BAGGAGE|08/25/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-08-25|2019.4|2019.0|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Whatcom County|49.0001217|-122.2648752
bd4d2d2d84908db53c57229a8818ab386f53ff64|ice|ICE 2020-05|2019.0|5.0|16.0|0.0|1.0|SALEM, OR|05/16/19|EUG/POO|26.0|M|MEDIUM|MEXICO|98421.0|08/31/2006, POO, FX7 — CHILDREN OF ALIEN RES UNDER 21|NCA NA|||||||None|OTHER|05/15/2019 - 237a2Aiii - Aggravated Felony|0.0|0.0|0.0|2019-05-16|2019.3|2019.0|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Marion County|44.9428975|-123.0350963
5c7bd5767d548366a736d329632fe02da0a125aa|ice|ICE 2020-05|2019.0|3.0|14.0|10.0|7.0|PORTLAND, OR||POO/POO|29.0|M|MEDIUM|MEXICO|98421.0||CLC NA|||||||1 —UNITED STATES|OTHER|See Narrative|0.0|0.0|0.0|2019-03-14|2019.2|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
9f7e26c5eedc1f848fe5a1aaa50c8da7d9731523|ice|ICE 2020-05|2019.0|9.0|10.0|0.0|0.0|KENNEWICK, WA|09/12/19|RIC/SEA|26.0|M|MEDIUM BROWN|MEXICO|99301.0|11/22/1997, UNK, 82 — Visitor For Pleasure|CLC NA|||||||4—UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|09/10/2019 - 237a1B - NONIMMIGRANT OVERSTAY|0.0|0.0|0.0|2019-09-10|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|True|WA|Benton County|46.2086683|-119.119948
0779e445be12d2cf996f3403517036b4fb47e0a7|ice|ICE 2020-05|2019.0|9.0|25.0|13.0|25.0|SPRINGFIELD, OR||EUG/POO|34.0|M|MEDIUM|GUATEMALA|98421.0||CFD NA|||||||2 —UNITED STATES|OTHER|09/25/2019 - 212a9Ai - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES AS AN ARRIVING ALIEN (NOT|0.0|0.0|0.0|2019-09-25|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Lane County|44.0462362|-123.0220289
c836efe89d275a66c14e3dc3a717bba271746a9c|ice|ICE 2020-05|2018.0|6.0|10.0|13.0|38.0|SHELTON, WA|06/11/19|SEA/SEA|34.0|M|LIGHT|USSR|98204.0|08/23/1992, SEA,|CST 520.3||||UNITED STATES|||None|WARRANT OF ARREST/NOTICE TO APPEAR|06/11/2019 — 237a2Aii — CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE|0.0|0.0|0.0|2018-06-10|2018.3|2018.0|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Mason County|47.2150945|-123.1007066
2fc0bfd65b3a7fcf218d5daee893b3d834ab7b12|ice|ICE 2020-05|2019.0|8.0|5.0|9.0|45.0|EUGENE, OR|08/05/19|EUG/POO|41.0|M|MEDIUM|SOUTH KOREA|98421.0|02/28/1998, NYC, E30 - Child of E31, E36, E32, or E37|NCA NA|||||||2 -UNITED STATES|BAG AND BAGGAGE|See Narrative|0.0|0.0|0.0|2019-08-05|2019.4|2019.0|False|True|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|OR|Lane County|44.0520691|-123.0867536
3c48b0f86c3665ea54b19eaed94abc84ae24106f|ice|ICE 2020-05|2019.0|9.0|24.0|10.0|3.0|YAKIMA, WA|09/24/19|YAK/SEA|38.0|M|MEDIUM|MEXICO|98901.0|Unknown Date, UNK, WI — Without Inspection|L NA|||||||None|BAG AND BAGGAGE|See Narrative|0.0|0.0|0.0|2019-09-24|2019.4|2019.0|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|WA|Yakima County|46.6020711|-120.5058987
3b612e07e6799c544561ece3be3979f6250615dd|ice|ICE 2020-05|2019.0|9.0|24.0|12.0|54.0|KENNEWICK, WA|09/24/19|RIC/SEA|34.0|M||MEXICO|99301.0|/ /2017, UNK, WI - Without Inspection|CLC NA|||||||4-MEXICO|REINSTATEMENT OF DEPORT ORDER|09/24/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING ALIEN, NOT AGGRAVATED|0.0|0.0|0.0|2019-09-24|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Benton County|46.2086683|-119.119948
ddf1f6a165700392b7e6b6d7a12d0f19a11bbc9d|ice|ICE 2020-05|2019.0|8.0|30.0|9.0|18.0|PORTLAND, OR|08/30/19|POO/POO|29.0|M|MEDIUM|MEXICO|98421.0||CFD NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|08/30/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-08-30|2019.4|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|True|True|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
6cf2c2b6458df86778dc0bfe9e0af6b9c0e6abd9|ice|ICE 2020-05|2019.0|5.0|23.0|11.0|30.0|BLAINE, WA|05/23/19|XBL/XSE|50.0|M|LIGHT BROWN|SAMOA|98230.0||L 36C|||||||None|OTHER|See Narrative|0.0|0.0|0.0|2019-05-23|2019.3|2019.0|False|True|False|False|True|False|False|False|False|True|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Whatcom County|48.993723|-122.7471191
846992810a4d5bd279db0161eee8e67740ef2dc9|ice|ICE 2020-05|2019.0|9.0|17.0|0.0|0.0|SEATTLE, WA|09/17/19|SEA/SEA|35.0|M|MEDIUM|EL SALVADOR|92084.0|07/06/2019, HID, UU — Unknown Or Not Reported|L NA|||||||2 —EL SALVADOR|REINSTATEMENT OF DEPORT ORDER||0.0|0.0|0.0|2019-09-17|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|King County|47.6062095|-122.3320708
250a30881deed12fdb6e23622f7e53d2bb26f451|ice|ICE 2020-05|2019.0|8.0|15.0|14.0|59.0|EPHRATA, WA|08/15/19|WNT/SEA|37.0|M|MEDIUM BROWN|MEXICO|98848.0|Unknown Date|CLC NA|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|08/15/2019 — 212a6Ai — ALIEN PRESENT WITHOUT ADMISSION OR PAROLE — (PWAs)|0.0|0.0|0.0|2019-08-15|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Grant County|47.3176385|-119.5536491
a36bc3219386ee7b63854fa6e50b17459510a238|ice|ICE 2020-05|2019.0|7.0|25.0|16.0|51.0|WALLA WALLA, WA|07/25/19|RIC/SEA|38.0|M|LIGHT|USSR|99324.0|09/20/1990, SPO, . „... . . I|CLC NA|||||||None|BAG AND BAGGAGE|07/16/2019 - 237a2Bi - DRUG CONVICTION|0.0|0.0|0.0|2019-07-25|2019.4|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|False|True|False|False|False|False|False|False|False|WA|Walla Walla County|46.0645809|-118.3430208
4a50d999d48d9b4da5bb803f15afcf17cbeefaba|ice|ICE 2020-05|2019.0|6.0|5.0|7.0|5.0|BREWSTER, WA|06/05/19|ORV/SPW|32.0|M|MEDIUM|MEXICO|98812.0|09/23/2002 12:00, ELP, 'MIGRANT (LPR)|O UNKNOWN|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|06/05/2019 - 237a2Eii - VIOLATION OF PROTECTION ORDER|0.0|0.0|0.0|2019-06-05|2019.3|2019.0|False|True|False|False|True|False|False|False|True|True|False|False|False|True|False|False|False|True|False|False|False|False|True|True|False|False|True|WA|Okanogan County|48.0959784|-119.7806166
36dded5993d2e88588de80dc4859043c3a38eb18|ice|ICE 2020-05|2019.0|9.0|25.0|9.0|30.0|RICKREALL, OR|09/25/19|EUG/POO|36.0|M|MEDIUM|MEXICO|97361.0|Unknown Date, UNK, WI — Without Inspection I|NCA NA|||||||1 —UNITED STATES|OTHER|09/25/2019 - 8 USC 1182 - ALIEN INADMISSIBILITY UNDER SECTION 212|0.0|0.0|0.0|2019-09-25|2019.4|2019.0|False|True|False|False|False|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|OR|Polk County|44.9322825|-123.2351038
4f1d5eaadeacfaa3c944221dc818ab442c9bb63a|ice|ICE 2020-05|2019.0|4.0|5.0|23.0|19.0|OROVILLE, WA|04/06/19|ORV/SPW|49.0|M|MEDIUM|VENEZUELA||04/06/2019 23:04, ORO, PWAO AFOOT|PB UNKNOWN||||COLOMBIA|||None|EXPEDITED REMOVAL|04/05/2019 - 212a7AiI - IMMIGRANT WITHOUT AN IMMIGRANT VISA|0.0|0.0|0.0|2019-04-05|2019.3|2019.0|False|False|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Okanogan County|48.9390509|-119.4356211
fb923292ea8c91a86873875071c24bd9c3ba48da|ice|ICE 2020-05|2019.0|5.0|20.0|6.0|30.0|SHELTON, WA|05/20/19|SEA/SEA|42.0|M|MEDIUM|MEXICO|98951.0|12/01/1990, SET, Immigrant|CST 511.2.2|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|02/28/2012 - 237a2Aiii - Aggravated Felony|0.0|0.0|0.0|2019-05-20|2019.3|2019.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|WA|Mason County|47.2150945|-123.1007066
0a1df6ea21e83f53d34094963522912abe6f1d5c|ice|ICE 2020-05|2019.0|9.0|30.0|13.0|44.0|COUPEVILLE, WA|09/30/19|SEA/SEA|38.0|M|MEDIUM BROWN|GUATEMALA|98421.0|Unknown Date, UNK, WI — Without Inspection|CLC NA|||||||None|REINSTATEMENT OF DEPORT ORDER|09/30/2019 - 212a9Ai - ALIEN PREVIOUSLY REMOVED ONCE, AS AN ARRIVING ALIEN (NOT AGGRAVATED|0.0|0.0|0.0|2019-09-30|2019.4|2019.0|False|True|False|False|True|False|False|False|True|True|False|False|False|True|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Island County|48.2198208|-122.6862804
f3ffebaa43276f5781395d33dee1af6ea0b38f7a|ice|ICE 2020-05|2019.0|5.0|16.0|8.0|47.0|SANDY, OR||POO/POO|46.0|M|MEDIUM|MEXICO|97055.0|Unknown Date, UNK, WI — Without Inspection|NCA NA|||||||1 —UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|05/16/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-05-16|2019.3|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Clackamas County|45.3962999|-122.2598627
a5b45fdc0fa917f0746fc73b6daf7362f8908c80|ice|ICE 2020-05|2019.0|9.0|20.0|5.0|50.0|ASTORIA, OR||POO/POO|42.0|M|MEDIUM|MEXICO|97103.0|Unknown Date, UNK, UU — Unknown Or Not Reported|L NA|||||||None|OTHER|09/20/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-09-20|2019.4|2019.0|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|OR|Clatsop County|46.1878841|-123.8312534
b621c6b7efe387c96ed04a61e3b9ca3b1229d4e4|ice|ICE 2020-05|2019.0|8.0|30.0|10.0|21.0|PORTLAND, OR|08/30/19|POO/POO|49.0|M|MEDIUM|MEXICO|98421.0|04/16/1988, LOS, LAPR|CST|||||||None|WARRANT OF ARREST/NOTICE TO APPEAR|05/23/2019 - 237a2Aii - CONVICTION OF TWO CRIMES INVOLVING MORAL TURPITUDE; 09/12/2019 - 237a2Aiii - Aggravated Felony: 101(a)(43)(U) Attempt or Conspiracy to Commit an; 05/23/2019 - 237a2Aiii - Aggravated Felony: 101(a)(43)(A) Murder, Rape or Sexual Abuse of a|0.0|0.0|0.0|2019-08-30|2019.4|2019.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
a95fd77e4a0faadb4bac37491808e4a228bbd5b0|ice|ICE 2020-05|2019.0|8.0|14.0|11.0|55.0|PORTLAND, OR|08/14/19|POO/POO|47.0|M|MEDIUM|MEXICO|98421.0|Unknown Date, UNK|CST|||||||None|ADMINISTRATIVE DEPORTATION|05/08/2019 - 237a2Aiii - Aggravated Felony: 101(a)(43)(A) Murder, Rape or Sexual Abuse of a|0.0|0.0|0.0|2019-08-14|2019.4|2019.0|False|True|False|False|False|False|True|False|False|True|False|False|False|True|False|False|False|False|True|True|False|False|False|False|False|False|False|OR|Multnomah County|45.5051064|-122.6750261
dc7968efc6773369b56a5afe089bf5d850104b58|ice|ICE 2020-05|2019.0|4.0|18.0|6.0|59.0|WOODBURN, OR|04/18/19|POO/POO|27.0|M|MEDIUM|GUATEMALA|98421.0|Unknown Date, UNK, WI — Without Inspection|NCA NA|||||||1 —UNITED STATES|WARRANT OF ARREST/NOTICE TO APPEAR|04/18/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-04-18|2019.3|2019.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|False|True|False|False|OR|Marion County|45.143731|-122.8553724
a10689d7206475ae2c8b70b2229bcfcdb7f56a8c|ice|ICE 2020-05|2019.0|9.0|24.0|6.0|25.0|KIRKLAND, WA|09/24/19|SEA/SEA|48.0|M|MEDIUM|MEXICO|98034.0|Unknown Date, UNK|L NA|||||||None|REINSTATEMENT OF DEPORT ORDER|09/24/2019 - 212a9Ai - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES AS AN ARRIVING ALIEN (NOT AGGRAVATED FELONS)|0.0|0.0|0.0|2019-09-24|2019.4|2019.0|False|True|False|False|True|False|False|False|True|True|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|False|False|WA|King County|47.6768927|-122.2059833
ce946cf4b603400e0bc43c53bf00e791e4701144|ice|ICE 2020-05|2019.0|9.0|22.0|17.0|30.0|BLAINE, WA|09/23/19|BLS/BLW|27.0|M|MEDIUM|GUATEMALA|98421.0|09/01/2019 12 : 00, ELP, EWI AFOOT|PB UNKNOWN|||||||None|REINSTATEMENT OF DEPORT ORDER|09/22/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED TWO OR MORE TIMES, NOT AS AN ARRIVING|0.0|0.0|0.0|2019-09-22|2019.4|2019.0|False|True|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|WA|Whatcom County|48.993723|-122.7471191
9d193fb65044504fb40d66ceb9d3ad919cd644fc|ice|ICE 2020-05|2019.0|5.0|16.0|5.0|55.0|HILLSBORO, OR|05/16/19|POO/POO|43.0|M|MEDIUM|NICARAGUA|98421.0|09/11/1984, SYS, WI — Without Inspection I|CLC NA|||||||None|OTHER|05/16/2019 - 212a6Ai - ALIEN PRESENT WITHOUT ADMISSION OR PAROLE - (PWAs)|0.0|0.0|0.0|2019-05-16|2019.3|2019.0|False|False|False|False|False|False|True|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|OR|Washington County|45.5272177|-122.9360906
f038c1d8020a52f350ba81deb8f39f2620937e92|ice|ICE 2020-05|2019.0|9.0|25.0|14.0|31.0|HILLSBORO, OR|09/25/19|POO/POO|44.0|M|MEDIUM BROWN|MEXICO|98421.0|02/28/1997, OTM, WI — Without Inspection|CLC NA|||||||None|OTHER|09/25/2019 - 212a9Aii - ALIEN PREVIOUSLY REMOVED ONCE, NOT AS AN ARRIVING ALIEN (NOT|0.0|0.0|0.0|2019-09-25|2019.4|2019.0|False|True|False|False|False|False|False|False|False|True|False|False|False|True|False|False|False|False|True|True|False|False|True|False|False|False|False|OR|Washington County|45.5272177|-122.9360906
